LATITUDE,LONGITUDE,index
42.65,130.8,2479
43.398953,132.148017,2480
43.9666666,133.0666666,2481
69.311053,87.332183,2482
43.15,133.0166666,2483
42.9,133.9,2484
52.2166666,141.6333333,2485
51.9166666,143.1333333,2486
50.9,142.1666666,2487
50.05,142.1666666,2488
50.4,143.7666666,2489
49.2166666,143.1,2490
47.9833333,142.2,2491
47.05,142.05,2492
46.888672,142.717531,2493
44.0166666,145.8666666,2494
50.6833333,156.1333333,2495
58.5,159.1666666,2496
56.3166666,160.8333333,2497
56.2166666,162.7166666,2498
55.5833333,155.5833333,2499
54.1166666,159.9833333,2500
53.167889,158.453669,2501
52.8666666,158.65,2502
51.4833333,156.4833333,2503
55.2,165.9833333,2504
48.417381,39.374125,2505
48.043333,33.21,2506
48.357222,35.100556,2507
48.883,24.683,2508
52.108334,23.898056,2509
52.1166666,26.1166666,2510
52.2166666,27.8666666,2511
52.0363889,29.1666666,2512
52.25,29.8333333,2513
52.527022,31.016692,2514
51.2833333,26.6166666,2515
51.8166666,30.2475,2516
51.4666666,31.25,2517
50.8333333,24.3166666,2518
51.2333333,33.2,2519
50.85,34.6666666,2520
50.607142,26.141622,2521
47.05,31.917,2522
50.1666666,27.0333333,2523
50.2333333,28.7333333,2524
50.401944,30.451111,2525
50.603497,30.191933,2526
50.345,30.894722,2527
50.0,33.0166666,2528
49.8125,23.956111,2529
49.5333333,25.6666666,2530
49.4333333,26.9833333,2531
49.6666666,31.0,2532
49.6,34.55,2533
49.2333333,28.6,2534
48.7666666,30.2333333,2535
49.05,33.25,2536
48.6333333,22.2666666,2537
48.3666666,25.9,2538
48.45,27.7833333,2539
48.5166666,32.2,2540
47.85,30.2666666,2541
48.0333333,33.2166666,2542
47.0166666,28.9833333,2543
49.417,31.983,2544
46.426767,30.676464,2545
46.927744,28.930978,2546
47.838114,27.781475,2547
46.6333333,32.5666666,2548
45.5166666,32.7,2549
44.6833333,34.1333333,2550
45.4,36.4166666,2551
51.7666666,36.1666666,2552
51.8333333,41.4833333,2553
51.814211,39.229589,2554
51.7,39.2166666,2555
51.55,43.15,2556
51.565,46.046667,2557
51.3666666,48.3,2558
50.4166666,41.05,2559
49.924786,36.289986,2560
49.9333333,40.5666666,2561
49.5666666,42.75,2562
50.0666666,45.3666666,2563
50.15,48.55,2564
49.6666666,49.4833333,2565
49.1833333,37.3,2566
48.6,34.9666666,2567
48.0666666,37.7666666,2568
48.5666666,39.25,2569
48.35,41.8666666,2570
48.782528,44.345544,2571
48.2166666,46.7333333,2572
47.867003,35.315692,2573
47.9,48.8,2574
47.0333333,37.5,2575
47.258208,39.818089,2576
46.5666666,43.6666666,2577
46.6,49.2666666,2578
46.0333333,38.15,2579
45.85,40.0833333,2580
45.916667,43.35,2581
46.3666666,44.3333333,2582
46.1833333,45.35,2583
46.2833333,47.9833333,2584
45.0333333,39.15,2585
45.109165,42.112778,2586
45.35,42.85,2587
52.2166666,57.4522222,2588
51.8666666,58.1833333,2589
51.8833333,66.3333333,2590
51.8166666,68.3666666,2591
52.0,70.95,2592
51.150833,51.543056,2593
51.795786,55.456744,2594
51.6166666,69.8,2595
51.022222,71.466944,2596
50.25,52.5666666,2597
50.245833,57.206667,2598
50.2,51.1666666,2599
49.634722,63.482222,2600
50.1333333,65.2333333,2601
49.8833333,69.5166666,2602
49.670833,73.334444,2603
46.283333,48.006278,2604
53.62,142.95,2605
66.0666666,76.5166666,2606
40.147275,44.395881,2607
40.75,43.85,2608
49.05,51.8666666,2609
49.0666666,54.6833333,2610
49.15,57.1166666,2611
48.85,72.8666666,2612
48.6333333,58.5,2613
48.3,69.65,2614
47.8,67.7166666,2615
47.99835,70.770658,2616
47.45,74.8166666,2617
47.1166666,51.9166666,2618
46.7833333,61.6666667,2619
46.8,75.0833333,2620
45.7666666,62.1166666,2621
45.4,56.1166666,2622
45.5,64.0833333,2623
45.25,67.0666666,2624
52.195,77.073889,2625
52.4833333,80.1666666,2626
52.25,79.1833333,2627
52.0166666,80.3666666,2628
51.5755556,81.2166666,2629
51.15,82.2,2630
51.4333333,86.0,2631
52.25,87.1166666,2632
51.7166666,94.5,2633
50.8,75.7,2634
50.8666666,78.35,2635
50.4166666,80.3,2636
50.3333333,83.55,2637
49.2166666,81.2166666,2638
49.2,84.5166666,2639
48.1666666,78.4166666,2640
48.75,82.3666666,2641
47.1166666,81.6166666,2642
46.55,76.8666666,2643
46.1666666,80.9333333,2644
44.8333333,76.2666666,2645
53.32,69.6,2646
44.1666666,80.0666666,2647
43.5333333,75.25,2648
42.8333333,75.2833333,2649
41.4333333,76.0,2650
41.8833333,78.2333333,2651
55.408786,37.906314,2652
45.002097,37.347272,2653
44.1,39.0333333,2654
44.6166666,40.0833333,2655
44.9833333,41.1166666,2656
44.225072,43.081889,2657
44.7833333,44.1333333,2658
44.4,46.55,2659
43.449928,39.956589,2660
42.176653,42.482583,2661
43.512856,43.636583,2662
43.0333333,44.6833333,2663
42.2666666,42.6333333,2664
42.1333333,43.0166666,2665
42.0333333,43.4833333,2666
42.35,44.7,2667
43.0,47.5,2668
41.610278,41.599694,2669
41.65,43.0,2670
41.75,44.7666666,2671
41.9333333,45.5122222,2672
41.6666666,46.65,2673
41.45,44.55,2674
40.95,43.7833333,2675
40.5666666,45.0,2676
40.7166666,46.4166666,2677
42.816822,47.652294,2678
40.9833333,47.8666666,2679
40.733,46.4,2680
40.4675,50.046667,2681
51.072506,58.595586,2682
38.7333333,48.8333333,2683
43.86005,51.091978,2684
44.7666667,65.5333333,2685
44.1666666,66.75,2686
43.8833333,57.8833333,2687
47.121944,51.821389,2688
40.063333,53.007222,2689
40.215394,69.694708,2690
40.98,71.58,2691
39.775,64.483333,2692
43.0833333,58.9333333,2693
43.15,64.3333333,2694
43.55,68.9,2695
43.2666666,68.2166666,2696
43.7833333,70.9333333,2697
43.067,74.483,2698
43.7,73.7833333,2699
42.9666666,54.1166666,2700
42.95,59.8166666,2701
42.45,59.6166666,2702
42.364167,69.478889,2703
42.4833333,70.3,2704
42.85,71.3,2705
42.95,72.75,2706
42.5166666,72.2166666,2707
42.85,74.5333333,2708
43.061306,74.477556,2709
41.0333333,57.7666666,2710
41.75,59.8166667,2711
41.5666666,60.6333333,2712
67.4333333,86.6166666,2713
71.978058,102.490514,2714
41.75,62.4666666,2715
42.4833333,59.6333333,2716
41.584272,60.641708,2717
41.7333333,64.6166667,2718
41.3666666,68.0,2719
41.257861,69.281186,2720
41.32,69.4,2721
37.619444,61.896667,2722
41.761111,59.826667,2723
41.9,70.3666666,2724
40.0333333,52.9833333,2725
40.4666666,62.2833333,2726
40.55,65.6833333,2727
40.1166667,67.8333333,2728
40.8166666,68.6833333,2729
40.2166666,69.7333333,2730
40.9833333,71.5833333,2731
40.9166666,72.95,2732
40.7,72.9,2733
40.3666666,71.75,2734
39.25,55.5166666,2735
39.3166666,58.6,2736
39.7166666,64.6166666,2737
39.0833333,63.6,2738
39.700547,66.983829,2739
39.5666666,68.5833333,2740
39.0833333,68.8666666,2741
39.4333333,69.6666666,2742
39.45,70.2,2743
39.2833333,71.8666666,2744
37.4666666,53.9666666,2745
38.9833333,56.2833333,2746
38.4333333,57.4166666,2747
38.0833333,62.8,2748
38.4666666,64.3666666,2749
38.8,65.7166666,2750
38.543333,68.825,2751
38.05,68.35,2752
38.25,69.2333333,2753
38.283,71.333,2754
38.1666666,73.9666666,2755
37.986814,58.360967,2756
37.3833333,60.5166666,2757
37.6,62.1833333,2758
37.8333333,65.2,2759
37.5166666,66.0166666,2760
37.286667,67.31,2761
37.8166666,68.7833333,2762
37.4833333,69.3833333,2763
37.5,71.5,2764
36.7166666,71.6,2765
37.533,74.833,2766
36.5333333,61.2166666,2767
35.2833333,62.35,2768
37.020625,41.191394,2769
36.8166666,38.0,2770
36.180675,37.224358,2771
36.7,38.95,2772
35.9333333,36.6166666,2773
35.5333333,35.7666666,2774
35.401094,35.948681,2775
35.1166666,36.75,2776
35.9333333,39.0166666,2777
35.285374,40.175961,2778
34.8833333,35.8833333,2779
34.75,36.7166666,2780
34.557361,38.316889,2781
34.8166666,36.1333333,2782
34.4166666,40.9166666,2783
33.411522,36.515558,2784
34.0333333,36.7166666,2785
32.6,36.1,2786
33.820931,35.488389,2787
33.8166666,35.85,2788
34.45,35.8,2789
32.9666666,35.5,2790
32.809444,35.043056,2791
32.1,34.7833333,2792
32.981047,35.571908,2793
32.117,34.783,2794
32.011389,34.886667,2795
31.864722,35.219167,2796
31.287003,34.722953,2797
29.94025,34.93585,2798
29.561281,34.960081,2799
32.539217,38.194986,2800
32.55,35.85,2801
32.160747,37.149383,2802
32.356353,36.259181,2803
31.972703,35.991569,2804
31.722556,35.993214,2805
31.0333333,35.4666666,2806
30.1666666,35.7833333,2807
29.611619,35.018067,2808
24.06072,47.41081,2809
31.692683,38.7312,2810
30.906589,41.138217,2811
31.411942,37.279469,2812
29.785133,40.100006,2813
29.626419,43.490614,2814
28.335192,46.125069,2815
28.365417,36.618889,2816
27.900917,45.528194,2817
27.437917,41.686292,2818
26.198553,36.476381,2819
26.3,43.7666666,2820
24.449867,44.121175,2821
26.4333333,49.8,2822
26.265417,50.152027,2823
25.285306,49.485189,2824
24.553422,39.705061,2825
26.9833333,44.1166666,2826
24.95764,46.698776,2827
24.721944,46.724722,2828
24.144244,38.06335,2829
29.226567,47.968928,2830
36.3666666,42.4833333,2831
36.305761,43.147397,2832
35.469478,44.348933,2833
35.767194,43.125122,2834
34.3833333,41.0166666,2835
30.935758,46.090111,2836
33.3833333,43.5666666,2837
33.317,43.883,2838
33.940194,44.361583,2839
34.673231,43.542994,2840
33.523861,44.256748,2841
32.8,44.45,2842
31.95,44.95,2843
30.549069,47.662142,2844
39.65,47.9166666,2845
39.3333333,44.4333333,2846
38.427453,44.973575,2847
38.4333333,47.0666666,2848
38.133889,46.235,2849
37.9333333,47.5333333,2850
37.668167,45.068667,2851
37.35,46.1666667,2852
37.4666666,49.4666666,2853
37.325431,49.605708,2854
37.493003,57.308389,2855
36.7666666,45.7166666,2856
36.25,46.2666667,2857
36.773783,48.359114,2858
35.416111,51.152222,2859
36.240058,50.047117,2860
36.909908,50.679589,2861
37.25,55.1,2862
36.7166666,52.65,2863
36.45,52.8166666,2864
36.909381,54.401339,2865
36.4166666,54.95,2866
37.0666666,58.5,2867
36.168411,57.595072,2868
36.235195,59.640972,2869
35.246936,47.009011,2870
35.689167,51.313416,2871
35.591094,53.495086,2872
35.2666666,59.2166666,2873
35.2,58.4666666,2874
34.345853,47.158125,2875
34.138069,49.847297,2876
30.556192,49.151879,2877
26.517,53.983,2878
25.9,54.533,2879
33.583,46.4,2880
33.433,48.283,2881
34.867,48.55,2882
35.776094,50.826686,2883
26.751111,55.897778,2884
36.5,61.067,2885
36.65,51.467,2886
27.674375,54.383247,2887
30.683,51.55,2888
38.317,48.417,2889
36.635833,53.193611,2890
33.4,49.6833333,2891
33.895333,51.577044,2892
33.7833333,55.0833333,2893
33.66775,56.892675,2894
34.0166666,58.1666666,2895
32.2666666,48.4166666,2896
32.297222,50.842222,2897
32.750721,51.861694,2898
32.898056,59.266111,2899
31.337444,48.762138,2900
32.002304,49.270668,2901
31.1833333,52.6666667,2902
31.904908,54.276503,2903
31.5333333,60.0333333,2904
31.098333,61.543889,2905
30.371111,48.228333,2906
30.74545,49.676261,2907
30.337567,50.827964,2908
25.867,55.033,2909
34.28,48.82,2910
34.9,48.63,2911
27.12,57.1,2912
34.35,58.68,2913
34.28,47.12,2914
30.274444,56.951111,2915
29.539333,52.589474,2916
29.4666666,55.7166666,2917
29.2333333,56.5666666,2918
29.083925,58.450397,2919
29.476331,60.906825,2920
28.95,50.85,2921
28.944811,50.834637,2922
28.891756,53.723339,2923
27.218169,56.377875,2924
27.3333333,62.3333333,2925
27.236169,60.720033,2926
26.532,54.824847,2927
25.653556,57.79925,2928
25.2833333,60.6166666,2929
36.706914,67.209678,2930
36.6666666,68.9166666,2931
34.210017,62.2283,2932
34.565853,69.212328,2933
33.6166666,69.2333333,2934
33.35,69.95,2935
32.6166666,65.8666666,2936
32.1166667,66.9,2937
32.9166666,69.1333333,2938
31.505756,65.847822,2939
22.4333333,41.75,2940
21.679564,39.156536,2941
21.4333333,39.7666666,2942
21.4166666,39.8666666,2943
21.483418,40.544334,2944
20.296139,41.634277,2945
20.504275,45.199556,2946
19.98435,42.620881,2947
18.240367,42.656625,2948
18.297286,42.803536,2949
17.611436,44.419169,2950
17.466875,47.121431,2951
16.901111,42.585833,2952
26.270834,50.63361,2953
25.261125,51.565056,2954
25.117317,51.314989,2955
25.613483,55.938817,2956
25.254997,55.364278,2957
25.328575,55.51715,2958
25.112225,56.323964,2959
24.432972,54.651138,2960
24.261667,55.609167,2961
26.2166666,56.25,2962
25.6166666,56.25,2963
24.2333333,55.7833333,2964
24.4666666,56.65,2965
23.2333333,56.4333333,2966
23.4166666,57.4333333,2967
23.0666667,57.6333333,2968
22.8666666,57.55,2969
23.593278,58.284444,2970
23.2544444,57.9275,2971
23.6333333,58.5666666,2972
23.2333333,57.2666666,2973
22.35,56.4833333,2974
22.9122222,57.2572222,2975
22.5,57.3666666,2976
22.8094444,58.4605556,2977
22.6666666,59.4,2978
22.5333333,59.4833333,2979
22.3,59.8166666,2980
21.3833333,57.05,2981
20.8666666,58.25,2982
20.675434,58.890467,2983
19.6166666,57.6333333,2984
18.1333333,55.1833333,2985
16.9333333,54.0166666,2986
17.666,54.024612,2987
17.25,54.0833333,2988
17.038719,54.091297,2989
15.8333333,43.5833333,2990
15.476258,44.219739,2991
16.967,43.733,2992
15.4333333,45.3333333,2993
14.753,42.976336,2994
14.5833333,44.4166666,2995
15.967,48.783,2996
14.551322,46.826183,2997
14.662639,49.375028,2998
14.0,44.3333333,2999
13.685964,44.139056,3000
12.8333333,45.0333333,3001
12.6333333,53.9,3002
36.1666666,73.4,3003
35.85,71.8333333,3004
35.2,71.85,3005
35.5666666,71.7833333,3006
35.918786,74.333644,3007
35.335508,75.536047,3008
35.6666666,74.6333333,3009
35.4166666,74.1,3010
25.983,63.033,3011
35.3666666,74.9,3012
35.883,71.8,3013
29.967,70.483,3014
34.333,73.517,3015
34.817,72.35,3016
34.0166666,71.5833333,3017
34.081112,71.972583,3018
34.1833333,73.25,3019
34.3833333,73.35,3020
33.8666666,70.0833333,3021
33.8166666,71.8833333,3022
33.616653,73.099233,3023
33.9166666,73.3833333,3024
33.7166666,73.1,3025
32.563089,71.570681,3026
27.721989,68.791683,3027
32.05,72.6666666,3028
32.9333333,73.7166666,3029
32.5,74.5333333,3030
31.358381,69.463606,3031
31.909422,70.896639,3032
31.4333333,73.1,3033
31.55,74.3333333,3034
31.521564,74.403594,3035
30.251369,66.937764,3036
30.7833333,72.2,3037
30.203222,71.419111,3038
29.95,73.25,3039
29.8833333,69.7166666,3040
29.0333333,66.5833333,3041
29.55,67.8833333,3042
29.4,71.7833333,3043
28.8166666,62.75,3044
28.8833333,64.4,3045
28.284167,68.449711,3046
28.65,70.6833333,3047
27.6666666,68.9,3048
26.954547,64.132517,3049
27.8333333,66.6333333,3050
26.85,68.1333333,3051
26.219442,68.390053,3052
25.067811,61.805419,3053
25.233308,62.329494,3054
25.290161,63.344425,3055
25.3833333,68.4166667,3056
25.5166666,69.7833333,3057
24.906547,67.160797,3058
24.893564,66.938753,3059
24.6333333,68.9,3060
25.7333333,89.2333333,3061
24.85,89.3666666,3062
24.963242,91.866783,3063
24.1525,89.049446,3064
23.843333,90.397781,3065
23.778783,90.382689,3066
23.1838,89.160833,3067
23.0333333,91.4166666,3068
22.75,90.3666666,3069
22.249611,91.813286,3070
21.452194,91.963889,3071
34.0833333,74.8333333,3072
31.709594,74.797264,3073
30.3333333,76.4666666,3074
30.3166666,78.0333333,3075
29.9166666,73.9166666,3076
29.179444,75.755336,3077
28.0,73.3,3078
28.5665,77.103088,3079
28.584511,77.205783,3080
28.422061,79.450842,3081
27.155831,77.960892,3082
27.295494,94.09765,3083
27.483853,95.016922,3084
26.9,70.9166666,3085
26.251092,73.048869,3086
26.824192,75.812161,3087
26.293336,78.227753,3088
26.760594,80.889339,3089
26.739708,83.449708,3090
26.681206,88.328567,3091
26.106092,91.585939,3092
26.6166666,92.7833333,3093
25.75,71.3833333,3094
25.160219,75.845631,3095
25.440064,81.733872,3096
25.45,82.8666666,3097
25.591317,85.087992,3098
25.2333333,86.95,3099
24.617697,73.8961,3100
24.65,77.3166666,3101
24.5666667,80.8333333,3102
24.744308,84.951175,3103
24.75995,93.896697,3104
23.287828,69.670147,3105
23.077242,72.63465,3106
23.287467,77.337375,3107
23.177817,80.052047,3108
23.31425,85.321675,3109
31.876706,77.154367,3110
23.3833333,87.0833333,3111
23.886978,91.24045,3112
22.309183,70.779525,3113
22.721786,75.801086,3114
22.7666666,81.9,3115
22.813211,86.168844,3116
22.654739,88.446722,3117
21.2,72.8333333,3118
21.092192,79.047183,3119
21.2333333,81.65,3120
21.913536,84.050383,3121
21.5166666,86.9333333,3122
20.9,70.3666666,3123
20.119156,73.914097,3124
20.7,77.0333333,3125
20.4666666,85.9333333,3126
20.244364,85.817781,3127
19.088686,72.867919,3128
19.863169,75.398206,3129
19.0833333,82.0333333,3130
18.5333333,73.85,3131
18.7666666,79.4333333,3132
16.9833333,73.3333333,3133
17.627958,75.934842,3134
17.452417,78.461111,3135
17.7,83.3,3136
16.2,81.15,3137
16.95,82.2333333,3138
15.4833333,73.8166666,3139
15.859286,74.618292,3140
15.4166666,75.6333333,3141
15.8,78.0666666,3142
14.2833333,74.45,3143
14.2333333,76.4333333,3144
14.5833333,77.6333333,3145
14.45,79.9833333,3146
12.994414,80.180517,3147
12.961267,74.890069,3148
12.9666666,77.5833333,3149
12.949986,77.668206,3150
11.1166666,72.7333333,3151
11.25,75.7833333,3152
11.031133,77.044411,3153
11.7666666,79.7666666,3154
11.6666666,92.7166666,3155
10.765364,78.709722,3156
10.9166666,79.8333333,3157
9.946133,76.272022,3158
8.3,73.15,3159
8.4833333,76.95,3160
8.482122,76.920114,3161
8.75,80.5,3162
8.538514,81.181853,3163
8.301486,80.4279,3164
8.0333333,79.8333333,3165
7.705756,81.678783,3166
7.180861,79.865833,3167
6.9666666,80.7666666,3168
6.0333333,80.2166666,3169
6.1166666,81.1333333,3170
6.7333333,73.1666666,3171
4.191833,73.529128,3172
1.8833333,73.5,3173
0.4833333,72.9833333,3174
-0.693342,73.155644,3175
51.1166666,99.6666666,3176
50.4333333,100.15,3177
49.8,92.0833333,3178
49.65,94.4,3179
48.9333333,89.9333333,3180
49.0166666,91.7166666,3181
48.4166667,90.3,3182
48.0166666,91.5666666,3183
48.5166667,94.3,3184
49.65,95.7833333,3185
48.7333333,98.2,3186
48.0833333,99.55,3187
49.5666666,102.0,3188
49.6333333,100.1666666,3189
49.3833333,102.7,3190
48.5333333,101.3833333,3191
48.8,103.55,3192
48.9166666,106.0666666,3193
49.45,107.2,3194
49.8333333,107.7333333,3195
48.85,111.45,3196
49.55,114.4,3197
48.6166667,110.6,3198
48.0833333,114.55,3199
46.1166666,91.4666666,3200
46.3166667,93.9,3201
47.75,96.85,3202
46.8333333,98.0833333,3203
46.4,96.25,3204
47.45,101.4666666,3205
46.7,100.1333333,3206
46.9,102.7666666,3207
46.9666667,103.8,3208
46.1333333,100.6833333,3209
46.2666666,102.7833333,3210
47.843056,106.766639,3211
47.3,107.4833333,3212
46.45,108.2166666,3213
47.3166666,110.6333333,3214
46.6833333,113.2833333,3215
47.6166666,118.6166666,3216
47.1666666,115.6333333,3217
45.9,115.3666666,3218
45.15,97.7666667,3219
45.45,103.9,3220
44.65,102.1666667,3221
45.7666666,106.2833333,3222
44.4166666,105.3166666,3223
44.5666667,107.1833333,3224
45.7333333,112.3666666,3225
44.9,110.1166666,3226
43.7333333,111.9,3227
43.5833333,104.4166666,3228
42.9,100.2166667,3229
43.2,107.1666667,3230
43.1833333,109.2166667,3231
28.6,81.6166667,3232
27.505703,83.41625,3233
27.696592,85.359192,3234
26.9833333,87.35,3235
22.308919,113.914603,3236
22.149556,113.591558,3237
22.5333333,114.15,3238
22.4666666,113.9833333,3239
22.4,114.2,3240
22.2,114.0166666,3241
25.077731,121.232822,3242
25.069444,121.551667,3243
22.577094,120.350006,3244
42.3166666,130.4,3245
41.8166666,128.3,3246
41.7833333,129.8166666,3247
41.7833333,126.8833333,3248
41.4,128.1666666,3249
40.9666666,126.6,3250
40.8166666,128.15,3251
40.6666667,129.2,3252
40.45,124.9333333,3253
40.3666666,127.25,3254
19.934856,110.458961,3255
38.280686,114.6973,3256
40.1,124.3833333,3257
39.9833333,125.25,3258
40.1666666,126.25,3259
39.9333333,127.55,3260
40.0333333,128.1833333,3261
39.6166666,125.65,3262
39.2166666,126.65,3263
39.1833333,127.4333333,3264
39.224061,125.67015,3265
38.7166666,125.3833333,3266
38.7333333,128.1833333,3267
38.5166666,125.7666666,3268
38.5,126.5333333,3269
38.15,124.8833333,3270
38.0333333,125.7,3271
37.9666666,126.5666666,3272
38.4166666,127.2833333,3273
36.4,128.2833333,3274
38.25087,128.564728,3275
38.061311,128.669164,3276
38.15,127.3,3277
37.9,127.0666666,3278
37.8830555,126.766472,3279
37.6833333,128.7166666,3280
37.9,127.7333333,3281
37.966099,124.630447,3282
38.2,127.55,3283
37.9333333,124.6666666,3284
37.7,125.7,3285
37.88375,127.717972,3286
37.7709333,128.8680556,3287
37.5,129.1333333,3288
37.753561,128.943625,3289
38.467,128.467,3290
37.5666667,126.9666667,3291
37.7833333,126.3666667,3292
37.0166667,126.05,3293
36.2,126.55,3294
37.75,128.6666667,3295
37.558311,126.790586,3296
37.445833,127.113889,3297
37.4666666,126.6333333,3298
37.469075,126.450517,3299
37.438081,127.960383,3300
37.4833333,130.9,3301
37.5,126.9166666,3302
37.2666666,126.9833333,3303
37.239406,127.007053,3304
37.35,126.917,3305
37.35,127.2666667,3306
37.1833333,128.4666666,3307
37.090617,127.029594,3308
37.1,128.9,3309
36.568178,127.500114,3310
37.029997,127.885267,3311
36.9333333,126.45,3312
36.966667,127.033333,3313
36.7166,127.499119,3314
36.5666667,127.2833333,3315
36.7666666,126.5,3316
37.0,129.4166666,3317
36.6333333,127.45,3318
37.433,127.633,3319
36.3,127.4,3320
36.631933,128.35485,3321
36.2166666,127.9833333,3322
36.5666666,128.7,3323
36.4166666,128.15,3324
36.0333333,129.3833333,3325
35.987858,129.420486,3326
34.758906,126.379872,3327
36.0023491,126.7634672,3328
35.903756,126.615906,3329
35.894108,128.658856,3330
35.8833333,128.6166667,3331
35.8333333,127.1166666,3332
36.6833333,126.4833333,3333
35.593494,129.351722,3334
35.179528,128.938222,3335
35.1701944,128.5728611,3336
35.1666666,126.9,3337
35.126389,126.808889,3338
35.1,129.0333333,3339
35.088543,128.07037,3340
34.85,128.4333333,3341
34.8166666,126.3833333,3342
34.842328,127.61685,3343
34.7333333,127.75,3344
34.687176,125.451042,3345
34.4,126.7,3346
34.4666666,126.3333333,3347
33.511306,126.493028,3348
33.5166666,126.5333333,3349
33.2,126.266667,3350
33.2,126.2666667,3351
33.25,126.5666666,3352
35.1666666,128.0333333,3353
44.9333333,142.5833333,3354
44.3666666,141.7,3355
44.5833333,142.9666666,3356
43.1833333,141.0166666,3357
42.6166666,141.55,3358
42.7752,141.692283,3359
42.794475,141.666447,3360
42.3,143.3166666,3361
45.404167,141.800833,3362
44.303914,143.404028,3363
43.670833,142.4475,3364
43.795181,142.363136,3365
43.116139,141.38022,3366
43.880606,144.164053,3367
43.5775,144.96,3368
41.77,140.821944,3369
43.040967,144.192986,3370
42.733333,143.217222,3371
42.890544,143.158475,3372
40.556447,141.466325,3373
38.75,140.3166666,3374
40.734722,140.690833,3375
39.615556,140.218611,3376
39.428611,141.135278,3377
38.411894,140.371331,3378
37.227431,140.430678,3379
38.139722,140.916944,3380
37.955892,139.120717,3381
40.65,139.9333333,3382
41.2833333,141.2166666,3383
40.703222,141.368364,3384
40.191872,140.371431,3385
38.812222,139.787222,3386
38.404919,141.219572,3387
38.4333333,141.3,3388
37.1333333,140.2166666,3389
36.8,137.05,3390
36.05,138.1166666,3391
35.394078,136.869667,3392
34.858414,136.805408,3393
35.255,136.924444,3394
35.3666666,138.7333333,3395
35.5,138.7666666,3396
35.9833333,139.0666666,3397
35.75,139.35,3398
35.841944,139.410556,3399
35.7333333,140.85,3400
34.7666666,136.15,3401
34.6333333,137.1,3402
34.75,137.7166666,3403
34.6,138.2166666,3404
34.9833333,138.4,3405
35.1166666,138.9333333,3406
34.812778,138.298056,3407
35.398272,139.909936,3408
34.6,138.85,3409
35.05,139.1,3410
35.552258,139.779694,3411
35.68,139.72,3412
34.9833333,139.8666666,3413
35.15,140.3166666,3414
32.482503,130.158869,3415
37.293097,136.961853,3416
34.75,139.3666666,3417
34.1166666,139.5166666,3418
35.454611,139.450167,3419
35.513769,139.393675,3420
34.750239,137.703083,3421
35.6666667,139.5333333,3422
34.9333333,136.5833333,3423
35.764722,140.386389,3424
35.6333333,139.85,3425
34.987053,139.829208,3426
36.7333333,139.5,3427
36.514544,139.870936,3428
35.28333,139.66667,3429
36.394611,136.406544,3430
36.142847,136.223922,3431
36.648333,137.1875,3432
36.166758,137.922669,3433
36.181083,140.415444,3434
35.798944,140.011111,3435
34.782033,139.360306,3436
33.115,139.785833,3437
35.55,133.2333333,3438
35.492222,133.236389,3439
35.512778,134.786944,3440
34.4166666,131.4,3441
35.0666666,134.0166666,3442
34.13725,132.24286,3443
34.2333333,132.55,3444
34.45,133.25,3445
34.8333333,134.6666666,3446
34.785528,135.438222,3447
34.4333333,135.2333333,3448
34.3333333,134.9,3449
34.596311,135.602944,3450
33.662222,135.364444,3451
34.676389,131.790278,3452
33.93,131.278611,3453
34.045322,131.052144,3454
34.034667,131.549194,3455
34.436111,132.919444,3456
34.366944,132.413889,3457
35.413611,132.89,3458
34.756944,133.855278,3459
35.530069,134.166553,3460
34.284889,129.33055,3461
33.883083,130.653,3462
33.3666666,129.55,3463
33.585942,130.450686,3464
33.65,130.7,3465
33.149722,130.302222,3466
33.16667,129.71667,3467
33.1666666,129.7333333,3468
33.3166666,130.9333333,3469
33.2333333,131.6166666,3470
32.7333333,130.2666666,3471
32.8166666,130.7,3472
32.8833333,131.0666666,3473
32.5833333,131.65,3474
32.0333333,130.2,3475
32.2166666,130.75,3476
31.7333333,131.0833333,3477
31.9333333,131.4166666,3478
31.2666666,130.3,3479
31.5833333,131.4,3480
30.385569,130.659017,3481
30.7166666,130.9833333,3482
32.2,130.0333333,3483
33.685,131.040278,3484
32.666269,128.832808,3485
31.367608,130.845456,3486
31.803397,130.719408,3487
33.479444,131.737222,3488
33.836197,130.947069,3489
32.083611,131.451389,3490
32.916944,129.913611,3491
32.837319,130.85505,3492
31.877222,131.448611,3493
33.749027,129.785417,3494
30.546667,130.950278,3495
28.430633,129.712542,3496
34.214167,134.015556,3497
34.132808,134.606639,3498
33.827222,132.699722,3499
33.546111,133.669444,3500
33.85,132.7833333,3501
34.2833333,133.75,3502
32.9166666,132.7,3503
28.3941667,129.5527778,3504
24.466944,122.977778,3505
24.4666666,123.0166666,3506
24.4333333,123.7666666,3507
24.344525,124.186983,3508
24.782833,125.295111,3509
24.826667,125.144722,3510
26.363506,126.713806,3511
26.195814,127.645869,3512
26.35,127.76667,3513
26.26667,127.75,3514
26.2,127.6833333,3515
26.6,127.9666666,3516
27.425522,128.700903,3517
25.846533,131.263494,3518
27.083333,142.183333,3519
24.784,141.322722,3520
24.289697,153.979119,3521
27.3333333,97.4166666,3522
26.0,95.7,3523
25.3666666,97.4,3524
24.8666666,94.9166666,3525
24.1666666,96.3333333,3526
24.2666666,97.2,3527
23.2,94.3,3528
22.9333333,97.75,3529
